The official said the hair was in a cap that authorities found very near the location from which the sniper is thought to have fired the rifle bullet that killed Slepian as he stood in the kitchen of his home in the Buffalo suburb of Amherst , N.Y. But The Buffalo News reported Friday that the hair was in a packet , with at least two bullets , that was found buried in the ground more than 50 feet from a tree where police believe the sniper stood and fired.	What happened before where the sniper fired?	he stood in the kitchen of his home in the Buffalo suburb of Amherst , N.Y.	yes	Event Ordering
Libya , which brought the case to the United Nations ' highest judicial body in its dispute with the United States and Britain , hailed the ruling and said it would press anew for a trial in a third neutral country. Both U.S. and British officials filed objections to the court 's jurisdiction in 1995 , claiming Security Council resolutions imposed on Lybia to force the suspects ' extradition overruled a 1971 Convention which gives Libya the right to try the men.	What happened before Security Council resolutions imposed?	Libya which brought the case to the United Nations ' highest judicial body in its dispute with the United States and Britain	no	Event Ordering
Libya , which brought the case to the United Nations ' highest judicial body in its dispute with the United States and Britain , hailed the ruling and said it would press anew for a trial in a third neutral country. Both U.S. and British officials filed objections to the court 's jurisdiction in 1995 , claiming Security Council resolutions imposed on Lybia to force the suspects ' extradition overruled a 1971 Convention which gives Libya the right to try the men.	What happened before Security Council resolutions imposed?	Libya , which brought the case to the United Nations ' highest judicial body in its dispute with the United States and Britain , hailed the ruling	no	Event Ordering
Libya , which brought the case to the United Nations ' highest judicial body in its dispute with the United States and Britain , hailed the ruling and said it would press anew for a trial in a third neutral country. Both U.S. and British officials filed objections to the court 's jurisdiction in 1995 , claiming Security Council resolutions imposed on Lybia to force the suspects ' extradition overruled a 1971 Convention which gives Libya the right to try the men.	What happened before Security Council resolutions imposed?	Libya , which brought the case to the United Nations ' highest judicial body in its dispute with the United States and Britain , said it would press anew for a trial in a third neutral country	no	Event Ordering
The Cuban leader said Elian had been especially loved by his parents because the mother had earlier suffered seven miscarriages. Earlier Friday , Cuba 's communist government celebrated the birth of independence hero Jose Marti on Friday with rallies calling for the return of Elian Gonzalez , the `` boy martyr '' at the center of an international custody battle.	What happened before Elian especially loved?	the mother earlier suffered seven miscarriages	yes	Event Ordering
The Cuban leader said Elian had been especially loved by his parents because the mother had earlier suffered seven miscarriages. Earlier Friday , Cuba 's communist government celebrated the birth of independence hero Jose Marti on Friday with rallies calling for the return of Elian Gonzalez , the `` boy martyr '' at the center of an international custody battle.	What happened before Elian especially loved?	Earlier Friday Cuba 's communist government celebrated the birth of independence hero Jose Marti on Friday with rallies calling for the return of Elian Gonzalez , the ` ` boy martyr '' at the center of an international custody battle	no	Event Ordering
The Cuban leader said Elian had been especially loved by his parents because the mother had earlier suffered seven miscarriages. Earlier Friday , Cuba 's communist government celebrated the birth of independence hero Jose Marti on Friday with rallies calling for the return of Elian Gonzalez , the `` boy martyr '' at the center of an international custody battle.	What happened before Elian especially loved?	rallies calling for the return of Elian Gonzalez , the ` ` boy martyr '' at the center of an international custody battle	no	Event Ordering
The Cuban leader said Elian had been especially loved by his parents because the mother had earlier suffered seven miscarriages. Earlier Friday , Cuba 's communist government celebrated the birth of independence hero Jose Marti on Friday with rallies calling for the return of Elian Gonzalez , the `` boy martyr '' at the center of an international custody battle.	What happened before Elian especially loved?	The Cuban leader said Elian had been especially loved by his parents because the mother had earlier suffered seven miscarriages	no	Event Ordering
He added that a ceremonial accession would still be held at the NATO Washington summit on April 24 and 25. The March accession will enable the three countries to be eligible for signing the summit documents that will include the alliance 's new strategic concept and post-Madrid development plan , the official added.	What happened before the summit documents that will include?	the official added	yes	Event Ordering
`` I think he deserves to be with his father , '' she said. `` It would be ideal if his father came , '' and then stayed , in Miami.	What happened before I think?	I think he deserves to be with his father she said It would be ideal if his father came , '' and then stayed , in Miami	no	Event Ordering
`` I think he deserves to be with his father , '' she said. `` It would be ideal if his father came , '' and then stayed , in Miami.	What happened before I think?	his father then stayed in Miami	no	Event Ordering
Then the Baghdad government stopped providing Ritter 's team with escorts , making it impossible for him to enter any site. Iraq alleged Ritter was an American spy whose team had a disproportionately high number of Americans and Britons.	What happened after Iraq alleged?	Then the Baghdad government stopped providing Ritter 's team with escorts making it impossible for him to enter any site	no	Event Ordering
Then the Baghdad government stopped providing Ritter 's team with escorts , making it impossible for him to enter any site. Iraq alleged Ritter was an American spy whose team had a disproportionately high number of Americans and Britons.	What happened after Iraq alleged?	the Baghdad government providing Ritter 's team with escorts	no	Event Ordering
Then the Baghdad government stopped providing Ritter 's team with escorts , making it impossible for him to enter any site. Iraq alleged Ritter was an American spy whose team had a disproportionately high number of Americans and Britons.	What happened after Iraq alleged?	the Baghdad government making it impossible for him to enter any site	no	Event Ordering
The almost simultaneous attacks Aug. 7 at the U.S. embassies in Nairobi , Kenya , and Dar es Salaam , Tanzania , killed 257 people and injured more than 5,500. `` The incidents of Aug. 7 underscore that terrorists know no boundaries , and that the suppression of international terrorism , the arrest , the conviction and the punishment of its perpetrators are essential to the maintenance of international peace and security , '' said the U.S. Deputy Ambassador Peter Burleigh.	What happened after The almost simultaneous attacks Aug. 7 at the U.S. embassies in Nairobi , Kenya , and Dar es Salaam , Tanzania , killed?	The almost simultaneous attacks Aug. 7 at the U.S. embassies in Nairobi , Kenya , and Dar es Salaam , Tanzania injured more than 5,500	no	Event Ordering
The almost simultaneous attacks Aug. 7 at the U.S. embassies in Nairobi , Kenya , and Dar es Salaam , Tanzania , killed 257 people and injured more than 5,500. `` The incidents of Aug. 7 underscore that terrorists know no boundaries , and that the suppression of international terrorism , the arrest , the conviction and the punishment of its perpetrators are essential to the maintenance of international peace and security , '' said the U.S. Deputy Ambassador Peter Burleigh.	What happened after The almost simultaneous attacks Aug. 7 at the U.S. embassies in Nairobi , Kenya , and Dar es Salaam , Tanzania , killed?	The almost simultaneous attacks Aug. 7 at the U.S. embassies in Nairobi , Kenya , and Dar es Salaam , Tanzania , killed 257 people and injured more than 5,500 . ` ` The incidents of Aug. 7 underscore that terrorists know no boundaries , and that the suppression of international terrorism , the arrest , the conviction and the punishment of its perpetrators are essential to the maintenance of international peace and security said the U.S. Deputy Ambassador Peter Burleigh	yes	Event Ordering
The branches of the family regularly talked by telephone and the Miami relatives went back to Cuba for several family reunions. But Elian 's case has broken down the family 's fragile truce , with their political differences exacerbated by the inflammatory rhetoric flying between Castro 's government and exile extremists in Miami.	What happened after the inflammatory rhetoric flying?	The branches of the family regularly talked by telephone	no	Event Ordering
The branches of the family regularly talked by telephone and the Miami relatives went back to Cuba for several family reunions. But Elian 's case has broken down the family 's fragile truce , with their political differences exacerbated by the inflammatory rhetoric flying between Castro 's government and exile extremists in Miami.	What happened after the inflammatory rhetoric flying?	the Miami relatives went back to Cuba for several family reunions	no	Event Ordering
The Iraqi ambassador to Venezuela said on Tuesday that Iraq would retaliate against Venezuela and other OPEC oil cartel members if they boost oil production to fill the gap created by blocked supplies from Iraq and Kuwait.	What happened before The Iraqi ambassador to Venezuela said?	the gap created by blocked supplies from Iraq and Kuwait	yes	Event Ordering
`` Stop the bloodshed in Kosovo , '' the protesters chanted. Meanwhile in the capital , Ankara , a few hundred ethnic Albanians laid a black wreath at the gate of Yugoslavian embassy.	What happened after Meanwhile in the capital , Ankara a few hundred ethnic Albanians laid?	Stop the bloodshed in Kosovo the protesters chanted	no	Event Ordering
Earnings at Xerox 's financial-services operations actually rose slightly , but that was largely because capital gains at Crum amp Forster offset Hurricane Hugo payments and the reserves set up to cover future payments.	What happened after capital gains at Crum amp Forster offset?	Earnings at Xerox 's financial - services operations actually rose slightly	yes	Event Ordering
He said Jaguar " should n't be smothered by anyone else , " recalled one participant.	What happened before He said?	He said Jaguar " should n't be smothered by anyone else recalled one participant	no	Event Ordering
The sale of shares to the McAlpine family along with the recent sale of 750,000 shares of Meridian stock to Haden MacLellan Holding PLC of Surrey , England and a recent public offering have increased Meridian 's net worth to $8.5 million , said William Feniger , chief executive officer of Toledo , Ohio-based Meridian.	What happened before The sale of shares to the McAlpine family along with the recent sale of 750,000 shares of Meridian stock to Haden MacLellan Holding PLC of Surrey , England and a recent public offering increased?	said William Feniger , chief executive officer of Toledo , Ohio - based Meridian	no	Event Ordering
An ambitious expansion has left Magna with excess capacity and a heavy debt load as the automotive industry enters a downturn. The company has reported declines in operating profit in each of the past three years , despite steady sales growth.	What happened after the automotive industry enters?	The company reported declines in operating profit in each of the past three years despite steady sales growth	yes	Event Ordering
An ambitious expansion has left Magna with excess capacity and a heavy debt load as the automotive industry enters a downturn. The company has reported declines in operating profit in each of the past three years , despite steady sales growth.	What happened after the automotive industry enters?	An ambitious expansion left Magna with excess capacity and a heavy debt load as the automotive industry enters a downturn	yes	Event Ordering
It is bad enough that conservatives in Congress and in state legislatures are working to dismantle reproductive rights by banning certain procedures , such as so-called partial birth abortion , and by requiring waiting periods and parental consent before an abortion can be obtained.	What happened after conservatives in Congress and in state legislatures requiring?	conservatives in Congress and in state legislatures working to dismantle reproductive rights by banning certain procedures , such as so - called partial birth abortion , and by requiring waiting periods and parental consent before an abortion can be obtained	no	Event Ordering
It is bad enough that conservatives in Congress and in state legislatures are working to dismantle reproductive rights by banning certain procedures , such as so-called partial birth abortion , and by requiring waiting periods and parental consent before an abortion can be obtained.	What happened after conservatives in Congress and in state legislatures requiring?	conservatives in Congress and in state legislatures banning certain procedures , such as so - called partial birth abortion	no	Event Ordering
Howard said Queen Elizabeth II is taking a great interest in the convention. `` She is , I can assure you , from what I 've been told , she 's following the thing very closely and taking the view it 's our business.	What happened before she taking?	Howard said Queen Elizabeth II is taking a great interest in the convention	no	Event Ordering
Howard said Queen Elizabeth II is taking a great interest in the convention. `` She is , I can assure you , from what I 've been told , she 's following the thing very closely and taking the view it 's our business.	What happened before she taking?	Queen Elizabeth II taking a great interest in the convention	yes	Event Ordering
And on that basis Keating was released from prison before he was eligible for parole. Now the ninth US circuit court of appeals has ruled that the original appeal was flawed since it brought up issues that had not been raised before.	What happened before it brought?	And on that basis Keating released from prison before he was eligible for parole	yes	Event Ordering
At the Harry Truman Library in Independence , the three foreign ministers of Bronislaw Geremek of Poland , Janos Martonyi of Hungary and Jan Kavan of the Czech Republic signed formal documents of accession. In speeches before the signing ceremony , the ministers said their countries saw NATO membership as an assurance of security and recognition of their rightful place in Europe.	What happened after At the Harry Truman Library in Independence the three foreign ministers of Bronislaw Geremek of Poland , Janos Martonyi of Hungary and Jan Kavan of the Czech Republic signed?	In speeches before the signing ceremony the ministers said their countries saw NATO membership as an assurance of security and recognition of their rightful place in Europe	yes	Event Ordering
At the Harry Truman Library in Independence , the three foreign ministers of Bronislaw Geremek of Poland , Janos Martonyi of Hungary and Jan Kavan of the Czech Republic signed formal documents of accession. In speeches before the signing ceremony , the ministers said their countries saw NATO membership as an assurance of security and recognition of their rightful place in Europe.	What happened after At the Harry Truman Library in Independence the three foreign ministers of Bronislaw Geremek of Poland , Janos Martonyi of Hungary and Jan Kavan of the Czech Republic signed?	their countries saw NATO membership as an assurance of security and recognition of their rightful place in Europe	no	Event Ordering
At the Harry Truman Library in Independence , the three foreign ministers of Bronislaw Geremek of Poland , Janos Martonyi of Hungary and Jan Kavan of the Czech Republic signed formal documents of accession. In speeches before the signing ceremony , the ministers said their countries saw NATO membership as an assurance of security and recognition of their rightful place in Europe.	What happened after At the Harry Truman Library in Independence the three foreign ministers of Bronislaw Geremek of Poland , Janos Martonyi of Hungary and Jan Kavan of the Czech Republic signed?	In speeches before the signing ceremony the ministers said their countries saw NATO membership as an assurance of security and recognition of their rightful place in Europe	no	Event Ordering
At the Harry Truman Library in Independence , the three foreign ministers of Bronislaw Geremek of Poland , Janos Martonyi of Hungary and Jan Kavan of the Czech Republic signed formal documents of accession. In speeches before the signing ceremony , the ministers said their countries saw NATO membership as an assurance of security and recognition of their rightful place in Europe.	What happened after At the Harry Truman Library in Independence the three foreign ministers of Bronislaw Geremek of Poland , Janos Martonyi of Hungary and Jan Kavan of the Czech Republic signed?	their countries saw NATO membership as an assurance of security and recognition of their rightful place in Europe	no	Event Ordering
CANBERRA , Australia ( AP ) _ Qantas will almost double its flights between Australia and India by August in the search for new markets untouched by the crippling Asian financial crisis. This move comes barely a month after Qantas suspended a number of services between Australia , Indonesia , Thailand and Malaysia in the wake of the Asian economic crisis.	What happened before CANBERRA , Australia ( AP ) _ Qantas will almost double?	Qantas suspended a number of services between Australia , Indonesia , Thailand and Malaysia in the wake of the Asian economic crisis	yes	Event Ordering
Mr. Schwarz says the competition " broadens the base of opportunity for us. " Other firms " are dealing with the masses.	What happened before Mr. Schwarz says?	the competition broadens the base of opportunity for us	yes	Event Ordering
Mr. Schwarz says the competition " broadens the base of opportunity for us. " Other firms " are dealing with the masses.	What happened before Mr. Schwarz says?	Other firms dealing with the masses	no	Event Ordering
Authorities want to question the unidentified woman who allegedly traveled with Kopp , according to an investigator quoted by the newspaper. `` She may have been with Kopp sometime after the murder , '' the investigator said.	What happened before the unidentified woman who allegedly traveled?	an investigator quoted by the newspaper	no	Event Ordering
Authorities want to question the unidentified woman who allegedly traveled with Kopp , according to an investigator quoted by the newspaper. `` She may have been with Kopp sometime after the murder , '' the investigator said.	What happened before the unidentified woman who allegedly traveled?	She may have been with Kopp sometime after the murder the investigator said	no	Event Ordering
Authorities want to question the unidentified woman who allegedly traveled with Kopp , according to an investigator quoted by the newspaper. `` She may have been with Kopp sometime after the murder , '' the investigator said.	What happened before the unidentified woman who allegedly traveled?	Authorities want to question the unidentified woman who allegedly traveled with Kopp according to an investigator quoted by the newspaper . ` ` She may have been with Kopp sometime after the murder	no	Event Ordering
Kopp wears eyeglasses , walks with a slight limp , is 5 feet , 10 inches tall and weighs 150 to 175 pounds. Slepian was killed by a single gunshot fired from a wooded area through a window of his home.	What happened before Slepian killed?	Kopp wears eyeglasses	no	Event Ordering
Kopp wears eyeglasses , walks with a slight limp , is 5 feet , 10 inches tall and weighs 150 to 175 pounds. Slepian was killed by a single gunshot fired from a wooded area through a window of his home.	What happened before Slepian killed?	Kopp weighs 150 to 175 pounds	yes	Event Ordering
Over the summer , Anheuser competitors offered more and deeper discounts than industry observers have seen for a long time. Some experts now predict Anheuser 's entry into the fray means near-term earnings trouble for all the industry players.	What happened after more and deeper discounts industry observers seen?	Anheuser 's entry into the fray means near - term earnings trouble for all the industry players	yes	Event Ordering
Over the summer , Anheuser competitors offered more and deeper discounts than industry observers have seen for a long time. Some experts now predict Anheuser 's entry into the fray means near-term earnings trouble for all the industry players.	What happened after more and deeper discounts industry observers seen?	Over the summer Anheuser competitors offered more and deeper discounts than industry observers have seen for a long time	yes	Event Ordering
That , he said , is why Unisys is overhauling its whole business : It needs to prepare for a world in which profit margins will be lower than computer companies have been used to. " We 've approached this not as a response to a temporary condition in the industry but as a fundamental change the industry is going through , " Mr. Unruh said.	What happened after why Unisys overhauling?	It needs to prepare for a world in which profit margins will be lower than computer companies have been used to	yes	Event Ordering
That , he said , is why Unisys is overhauling its whole business : It needs to prepare for a world in which profit margins will be lower than computer companies have been used to. " We 've approached this not as a response to a temporary condition in the industry but as a fundamental change the industry is going through , " Mr. Unruh said.	What happened after why Unisys overhauling?	computer companies used to	no	Event Ordering
That , he said , is why Unisys is overhauling its whole business : It needs to prepare for a world in which profit margins will be lower than computer companies have been used to. " We 've approached this not as a response to a temporary condition in the industry but as a fundamental change the industry is going through , " Mr. Unruh said.	What happened after why Unisys overhauling?	We approached this not as a response to a temporary condition in the industry but as a fundamental change the industry is going through	no	Event Ordering
That , he said , is why Unisys is overhauling its whole business : It needs to prepare for a world in which profit margins will be lower than computer companies have been used to. " We 've approached this not as a response to a temporary condition in the industry but as a fundamental change the industry is going through , " Mr. Unruh said.	What happened after why Unisys overhauling?	We ' ve approached this not as a response to a temporary condition in the industry but as a fundamental change the industry is going through Mr. Unruh said	yes	Event Ordering
That , he said , is why Unisys is overhauling its whole business : It needs to prepare for a world in which profit margins will be lower than computer companies have been used to. " We 've approached this not as a response to a temporary condition in the industry but as a fundamental change the industry is going through , " Mr. Unruh said.	What happened after why Unisys overhauling?	That he said ve approached this not as a response to a temporary condition in the industry but as a fundamental change the industry is going through	yes	Event Ordering
Fidelity 's junk fund has fallen 2.08 % this year through Oct. 19 , Lipper says ; the Vanguard fund rose 1.84 % ; and the T. Rowe Price fund edged up 0.66 %. People who remain in junk funds now could get hit again , some analysts and fund specialists say.	What happened before Fidelity 's junk fund has fallen 2.08 % this year through Oct. 19 Lipper says?	the Vanguard fund rose 1.84 %	yes	Event Ordering
Fidelity 's junk fund has fallen 2.08 % this year through Oct. 19 , Lipper says ; the Vanguard fund rose 1.84 % ; and the T. Rowe Price fund edged up 0.66 %. People who remain in junk funds now could get hit again , some analysts and fund specialists say.	What happened before Fidelity 's junk fund has fallen 2.08 % this year through Oct. 19 Lipper says?	the T. Rowe Price fund edged up 0.66 %	yes	Event Ordering
Fidelity 's junk fund has fallen 2.08 % this year through Oct. 19 , Lipper says ; the Vanguard fund rose 1.84 % ; and the T. Rowe Price fund edged up 0.66 %. People who remain in junk funds now could get hit again , some analysts and fund specialists say.	What happened before Fidelity 's junk fund has fallen 2.08 % this year through Oct. 19 Lipper says?	Fidelity 's junk fund has fallen 2.08 % this year through Oct. 19 . People who remain in junk funds now could get hit again some analysts and fund specialists say	yes	Event Ordering
Fidelity 's junk fund has fallen 2.08 % this year through Oct. 19 , Lipper says ; the Vanguard fund rose 1.84 % ; and the T. Rowe Price fund edged up 0.66 %. People who remain in junk funds now could get hit again , some analysts and fund specialists say.	What happened before Fidelity 's junk fund has fallen 2.08 % this year through Oct. 19 Lipper says?	Fidelity 's junk fund fallen 2.08 % this year through Oct. 19	yes	Event Ordering
Nicknamed the `` Atomic Dog '' in anti-abortion circles , Kopp had been arrested in several states since 1990 for protesting abortion. His car was spotted in Slepian 's neighborhood in the weeks before the shooting , and was found abandoned at the Newark , N.J. , airport in December.	What happened before His car abandoned?	Nicknamed the ` ` Atomic Dog '' in anti - abortion circles Kopp	yes	Event Ordering
Nicknamed the `` Atomic Dog '' in anti-abortion circles , Kopp had been arrested in several states since 1990 for protesting abortion. His car was spotted in Slepian 's neighborhood in the weeks before the shooting , and was found abandoned at the Newark , N.J. , airport in December.	What happened before His car abandoned?	Nicknamed the ` ` Atomic Dog '' in anti - abortion circles Kopp arrested in several states since 1990 for protesting abortion	yes	Event Ordering
Nicknamed the `` Atomic Dog '' in anti-abortion circles , Kopp had been arrested in several states since 1990 for protesting abortion. His car was spotted in Slepian 's neighborhood in the weeks before the shooting , and was found abandoned at the Newark , N.J. , airport in December.	What happened before His car abandoned?	Kopp protesting abortion	yes	Event Ordering
The Web site included the names and addresses of abortion doctors and featured photos of mangled fetuses and drawings of dripping blood. Three times , doctors whose names appeared on the list were killed , most recently last October when Dr. Barnett Slepian was gunned down by sniper fire in his home outside Buffalo , N.Y. His name on the Web site was crossed out that same day.	What happened before His name on the Web site crossed?	The Web site included the names and addresses of abortion doctors	no	Event Ordering
The Web site included the names and addresses of abortion doctors and featured photos of mangled fetuses and drawings of dripping blood. Three times , doctors whose names appeared on the list were killed , most recently last October when Dr. Barnett Slepian was gunned down by sniper fire in his home outside Buffalo , N.Y. His name on the Web site was crossed out that same day.	What happened before His name on the Web site crossed?	The Web site featured photos of mangled fetuses and drawings of dripping blood	yes	Event Ordering
`` But that little boy , by surviving two days on an inner tube , has earned the right to stay here in freedom. '' In Havana , the government gave a guarded first response to the INS ruling , warning against `` excessive optimism '' and predicting `` the Cuban-American mafia and the extreme right in the U.S. Congress '' would still put up a fight to keep the boy.	What happened after that little boy surviving?	But that little boy by surviving two days on an inner tube earned the right to stay here in freedom	yes	Event Ordering
`` But that little boy , by surviving two days on an inner tube , has earned the right to stay here in freedom. '' In Havana , the government gave a guarded first response to the INS ruling , warning against `` excessive optimism '' and predicting `` the Cuban-American mafia and the extreme right in the U.S. Congress '' would still put up a fight to keep the boy.	What happened after that little boy surviving?	But that little boy , by surviving two days on an inner tube , has earned the right to stay here in freedom In Havana the government gave a guarded first response to the INS ruling warning against ` ` excessive optimism '' and predicting ` ` the Cuban - American mafia and the extreme right in the U.S. Congress '' would still put up a fight to keep the boy	yes	Event Ordering
`` But that little boy , by surviving two days on an inner tube , has earned the right to stay here in freedom. '' In Havana , the government gave a guarded first response to the INS ruling , warning against `` excessive optimism '' and predicting `` the Cuban-American mafia and the extreme right in the U.S. Congress '' would still put up a fight to keep the boy.	What happened after that little boy surviving?	the government warning against ` ` excessive optimism ''	yes	Event Ordering
`` But that little boy , by surviving two days on an inner tube , has earned the right to stay here in freedom. '' In Havana , the government gave a guarded first response to the INS ruling , warning against `` excessive optimism '' and predicting `` the Cuban-American mafia and the extreme right in the U.S. Congress '' would still put up a fight to keep the boy.	What happened after that little boy surviving?	the government predicting the Cuban - American mafia and the extreme right in the U.S. Congress '' would still put up a fight to keep the boy	yes	Event Ordering
Revenue declined 8 % to $85.7 million , from $93.3 million a year earlier. Savin cited " a general softening in the demand for office products in the market segments in which Savin competes.	What happened before Savin cited?	Revenue declined 8 % to $ 85.7 million from $ 93.3 million a year earlier	yes	Event Ordering
`` Our goal is to reunite Elian and his father , '' said Maria Cardona , a spokeswoman for the U.S. Immigration and Naturalization Service. `` The issue is not whether we will transfer Elian to his father , but when and how.	What happened before Our goal is to reunite Elian and his father said?	we will transfer Elian to his father	no	Event Ordering
More than 100 people have been killed and more than 1,000 others wounded in the blasts next to the U.S. embassies in Kenya and Tanzania on Friday.	What happened before more than 1,000 others wounded?	More than 100 people killed in the blasts next to the U.S. embassies in Kenya and Tanzania on Friday	no	Event Ordering
She declined to identify other bidders but said Mr. Drabinsky 's offer " is all cash , and it 's for all of the company. " Several Cineplex analysts have speculated that outside bids received by the committee were either disappointingly low or for only part of the company.	What happened before She said?	Several Cineplex analysts speculated that outside bids received by the committee were either disappointingly low or for only part of the company	no	Event Ordering
She declined to identify other bidders but said Mr. Drabinsky 's offer " is all cash , and it 's for all of the company. " Several Cineplex analysts have speculated that outside bids received by the committee were either disappointingly low or for only part of the company.	What happened before She said?	She declined to identify other bidders	yes	Event Ordering
A powerful ice storm continues to maintain its grip. Yesterday New York governor George Pataki toured five counties that have been declared under a state of emergency.	What happened after A powerful ice storm continues?	A powerful ice storm maintain its grip	no	Event Ordering
A powerful ice storm continues to maintain its grip. Yesterday New York governor George Pataki toured five counties that have been declared under a state of emergency.	What happened after A powerful ice storm continues?	Yesterday New York governor George Pataki toured five counties that have been declared under a state of emergency	yes	Event Ordering
A powerful ice storm continues to maintain its grip. Yesterday New York governor George Pataki toured five counties that have been declared under a state of emergency.	What happened after A powerful ice storm continues?	that declared under a state of emergency	yes	Event Ordering
Pacific First Financial Corp. said shareholders approved its acquisition by Royal Trustco Ltd. of Toronto for $27 a share , or $212 million. The thrift holding company said it expects to obtain regulatory approval and complete the transaction by year-end.	What happened before shareholders approved?	The thrift holding company said it expects to obtain regulatory approval and complete the transaction by year - end	no	Event Ordering
Pacific First Financial Corp. said shareholders approved its acquisition by Royal Trustco Ltd. of Toronto for $27 a share , or $212 million. The thrift holding company said it expects to obtain regulatory approval and complete the transaction by year-end.	What happened before shareholders approved?	Pacific First Financial Corp. said shareholders approved its acquisition by Royal Trustco Ltd. of Toronto for $ 27 a share , or $ 212 million	no	Event Ordering
Elco Industries Inc. said it expects net income in the year ending June 30 , 1990 , to fall below a recent analyst 's estimate of $1.65 a share. The Rockford , Ill. , maker of fasteners also said it expects to post sales in the current fiscal year that are " slightly above " fiscal 1989 sales of $155 million.	What happened after it expects?	the year ending June 30 , 1990	yes	Event Ordering
Elco Industries Inc. said it expects net income in the year ending June 30 , 1990 , to fall below a recent analyst 's estimate of $1.65 a share. The Rockford , Ill. , maker of fasteners also said it expects to post sales in the current fiscal year that are " slightly above " fiscal 1989 sales of $155 million.	What happened after it expects?	The Rockford , Ill. , maker of fasteners also said it expects to post sales in the current fiscal year that are " slightly above " fiscal 1989 sales of $ 155 million	yes	Event Ordering
Elco Industries Inc. said it expects net income in the year ending June 30 , 1990 , to fall below a recent analyst 's estimate of $1.65 a share. The Rockford , Ill. , maker of fasteners also said it expects to post sales in the current fiscal year that are " slightly above " fiscal 1989 sales of $155 million.	What happened after it expects?	it expects to post sales in the current fiscal year that are " slightly above " fiscal 1989 sales of $ 155 million	yes	Event Ordering
Elco Industries Inc. said it expects net income in the year ending June 30 , 1990 , to fall below a recent analyst 's estimate of $1.65 a share. The Rockford , Ill. , maker of fasteners also said it expects to post sales in the current fiscal year that are " slightly above " fiscal 1989 sales of $155 million.	What happened after it expects?	Elco Industries Inc. said it expects net income in the year ending June 30 , 1990 , to fall below a recent analyst 's estimate of $ 1.65 a share	yes	Event Ordering
Elco Industries Inc. said it expects net income in the year ending June 30 , 1990 , to fall below a recent analyst 's estimate of $1.65 a share. The Rockford , Ill. , maker of fasteners also said it expects to post sales in the current fiscal year that are " slightly above " fiscal 1989 sales of $155 million.	What happened after it expects?	Elco Industries Inc. said it expects net income in the year ending June 30 , 1990 , to fall below a recent analyst 's estimate of $ 1.65 a share	no	Event Ordering
Elco Industries Inc. said it expects net income in the year ending June 30 , 1990 , to fall below a recent analyst 's estimate of $1.65 a share. The Rockford , Ill. , maker of fasteners also said it expects to post sales in the current fiscal year that are " slightly above " fiscal 1989 sales of $155 million.	What happened after it expects?	it expects net income in the year ending June 30 , 1990 , to fall below a recent analyst 's estimate of $ 1.65 a share	no	Event Ordering
Elco Industries Inc. said it expects net income in the year ending June 30 , 1990 , to fall below a recent analyst 's estimate of $1.65 a share. The Rockford , Ill. , maker of fasteners also said it expects to post sales in the current fiscal year that are " slightly above " fiscal 1989 sales of $155 million.	What happened after it expects?	the year ending June 30 , 1990	no	Event Ordering
At least 50,000 U.S. troops are expected to be committed to Desert Shield within weeks , including Marines , Army air assault forces , paratroopers and infantry. Iraq said it invaded Kuwait because of disputes over oil and money.	What happened after Iraq said?	expected to be committed to Desert Shield within weeks including Marines , Army air assault forces , paratroopers and infantry	yes	Event Ordering
Several Cineplex analysts have speculated that outside bids received by the committee were either disappointingly low or for only part of the company. " All this has really established is that MCA and the Bronfmans have agreed on a price at which they can be bought out , " said Jeffery Logsdon , an analyst with Crowell , Weedon in Los Angeles.	What happened before MCA and the Bronfmans agreed?	Several Cineplex analysts speculated that outside bids received by the committee were either disappointingly low or for only part of the company	yes	Event Ordering
The company also said it continues to explore all options concerning the possible sale of National Aluminum 's 54.5 % stake in an aluminum smelter in Hawesville , Ky.	What happened before it continues?	it explore all options concerning the possible sale of National Aluminum 's 54.5 % stake in an aluminum smelter in Hawesville , Ky.	yes	Event Ordering
The company also said it continues to explore all options concerning the possible sale of National Aluminum 's 54.5 % stake in an aluminum smelter in Hawesville , Ky.	What happened before it continues?	The company also said it continues to explore all options concerning the possible sale of National Aluminum 's 54.5 % stake in an aluminum smelter in Hawesville , Ky.	no	Event Ordering
A nearly simultaneous car bombing outside the U.S. embassy in Tanzania killed 10 people and wounded about 70 others. Earlier , the U.S. 's demand for Laden 's extradition from Afghanistan has been refused by the Taliban government.	What happened after A nearly simultaneous car bombing outside the U.S. embassy in Tanzania wounded?	Earlier the U.S. 's demand for Laden 's extradition from Afghanistan refused by the Taliban government	no	Event Ordering
A nearly simultaneous car bombing outside the U.S. embassy in Tanzania killed 10 people and wounded about 70 others. Earlier , the U.S. 's demand for Laden 's extradition from Afghanistan has been refused by the Taliban government.	What happened after A nearly simultaneous car bombing outside the U.S. embassy in Tanzania wounded?	A nearly simultaneous car bombing outside the U.S. embassy in Tanzania killed 10 people	no	Event Ordering
Once its ownership is finalized , the new company will open talks with state-appointed receivers to buy or lease Waertsilae Marine 's shipyard facilities. Subcontractors will be offered a settlement and a swift transition to new management is expected to avert an exodus of skilled workers from Waertsilae Marine 's two big shipyards , government officials said.	What happened before government officials said?	its ownership finalized	yes	Event Ordering
